id,name,img-player,position,team,img-team,league,img-league,nation,img-nation,strong-foot,skill-moves,weak-foot,birth-date,height,workrates,type-card,over,div,han,kic,ref,spe,pos
3653,Gabriel Brazão,https://futhead.cursecdn.com/static/img/22/players/244364.png,GK,Inter,https://futhead.cursecdn.com/static/img/22/clubs/44.png,Serie A TIM,https://futhead.cursecdn.com/static/img/22/leagues/31.png,Brazil,https://futhead.cursecdn.com/static/img/22/nations/54.png,Right,1,4,5/10/2000,192cm,Medium/Medium,Silver,66,65,63,60,70,28,66
3667,Gabriel Slonina,https://futhead.cursecdn.com/static/img/22/players/248158.png,GK,Chicago Fire FC,https://futhead.cursecdn.com/static/img/22/clubs/693.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,United States,https://futhead.cursecdn.com/static/img/22/nations/95.png,Right,1,2,15/05/2004,193cm,Medium/Medium,Bronze,52,52,51,53,51,41,51
3686,Gao Xiang,https://futhead.cursecdn.com/static/img/22/players/261958.png,GK,Wuhan FC,https://futhead.cursecdn.com/static/img/22/clubs/112541.png,Chinese Football Association Super League,https://futhead.cursecdn.com/static/img/22/leagues/2012.png,China PR,https://futhead.cursecdn.com/static/img/22/nations/155.png,Right,1,2,10/8/2000,182cm,Medium/Medium,Bronze,48,46,49,51,51,24,48
3699,Gary Maley,https://futhead.cursecdn.com/static/img/22/players/245558.png,GK,Livingston,https://futhead.cursecdn.com/static/img/22/clubs/621.png,cinch Premiership,https://futhead.cursecdn.com/static/img/22/leagues/50.png,Scotland,https://futhead.cursecdn.com/static/img/22/nations/42.png,Right,1,1,3/8/1982,188cm,Medium/Medium,Bronze,52,48,52,53,46,18,58
3702,Gary Woods,https://futhead.cursecdn.com/static/img/22/players/186147.png,GK,Aberdeen,https://futhead.cursecdn.com/static/img/22/clubs/77.png,cinch Premiership,https://futhead.cursecdn.com/static/img/22/leagues/50.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,1,2,1/10/1990,185cm,Medium/Medium,Bronze,61,64,59,60,64,51,55
3712,Gauthier Gallon,https://futhead.cursecdn.com/static/img/22/players/214680.png,GK,ESTAC Troyes,https://futhead.cursecdn.com/static/img/22/clubs/294.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Right,1,2,23/04/1993,186cm,Medium/Medium,Silver,73,73,71,72,74,40,73
3714,Gautier Larsonneur,https://futhead.cursecdn.com/static/img/22/players/230727.png,GK,Stade Brestois 29,https://futhead.cursecdn.com/static/img/22/clubs/378.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Right,1,2,23/02/1997,181cm,Medium/Medium,Gold,76,76,75,72,79,52,75
3716,Gavin Bazunu,https://futhead.cursecdn.com/static/img/22/players/243585.png,GK,Portsmouth,https://futhead.cursecdn.com/static/img/22/clubs/1790.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,Republic of Ireland,https://futhead.cursecdn.com/static/img/22/nations/25.png,Right,1,2,20/02/2002,189cm,Medium/Medium,Bronze,63,63,63,62,64,27,62
3725,Gaëtan Coucke,https://futhead.cursecdn.com/static/img/22/players/234903.png,GK,KV Mechelen,https://futhead.cursecdn.com/static/img/22/clubs/110724.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Right,1,3,3/12/1998,187cm,Medium/Medium,Silver,67,68,65,66,68,39,63
3732,Gaëtan Poussin,https://futhead.cursecdn.com/static/img/22/players/240751.png,GK,Bordeaux,https://futhead.cursecdn.com/static/img/22/clubs/59.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Right,1,2,13/01/1999,184cm,Medium/Medium,Silver,67,68,66,64,66,20,67
3743,Genta Ito,https://futhead.cursecdn.com/static/img/22/players/247272.png,GK,Vissel Kobe,https://futhead.cursecdn.com/static/img/22/clubs/101146.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,2,2/7/2000,190cm,Medium/Medium,Bronze,57,58,56,51,63,33,49
3765,George Long,https://futhead.cursecdn.com/static/img/22/players/202199.png,GK,Millwall,https://futhead.cursecdn.com/static/img/22/clubs/97.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Left,1,3,5/11/1993,193cm,Medium/Medium,Silver,66,67,67,66,68,31,66
3769,George Shelvey,https://futhead.cursecdn.com/static/img/22/players/251423.png,GK,Mansfield Town,https://futhead.cursecdn.com/static/img/22/clubs/1940.png,EFL League Two,https://futhead.cursecdn.com/static/img/22/leagues/61.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,1,3,22/04/2001,189cm,Medium/Medium,Bronze,52,51,59,49,51,24,50
3770,George Shelvey,https://futhead.cursecdn.com/static/img/22/players/251423.png,GK,Nott'm Forest,https://futhead.cursecdn.com/static/img/22/clubs/14.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,1,3,22/04/2001,189cm,Medium/Medium,Bronze,52,51,59,49,51,24,50
3782,Georgiy Bushchan,https://futhead.cursecdn.com/static/img/22/players/244385.png,GK,Dynamo Kyiv,https://futhead.cursecdn.com/static/img/22/clubs/101047.png,Ukrayina Liha,https://futhead.cursecdn.com/static/img/22/leagues/332.png,Ukraine,https://futhead.cursecdn.com/static/img/22/nations/49.png,Right,1,3,31/05/1994,196cm,Medium/Medium,Gold,75,75,65,80,79,27,72
3787,Gerard Doherty,https://futhead.cursecdn.com/static/img/22/players/186838.png,GK,Finn Harps,https://futhead.cursecdn.com/static/img/22/clubs/111131.png,SSE Airtricity Premier Division,https://futhead.cursecdn.com/static/img/22/leagues/65.png,Northern Ireland,https://futhead.cursecdn.com/static/img/22/nations/35.png,Right,1,3,24/08/1981,188cm,Medium/Medium,Bronze,57,55,56,57,57,32,55
3796,Germán Parreño,https://futhead.cursecdn.com/static/img/22/players/212453.png,GK,UD Ibiza,https://futhead.cursecdn.com/static/img/22/clubs/113981.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,1,3,16/02/1993,189cm,Medium/Medium,Silver,67,64,67,63,68,36,65
3807,Gerónimo Rulli,https://futhead.cursecdn.com/static/img/22/players/215316.png,GK,Villarreal CF,https://futhead.cursecdn.com/static/img/22/clubs/483.png,LaLiga Santander,https://futhead.cursecdn.com/static/img/22/leagues/53.png,Argentina,https://futhead.cursecdn.com/static/img/22/nations/52.png,Right,1,3,20/05/1992,189cm,Medium/Medium,Gold,80,80,79,78,80,54,79
3809,Ghjuvanni Quilichini,https://futhead.cursecdn.com/static/img/22/players/263569.png,GK,AC Ajaccio,https://futhead.cursecdn.com/static/img/22/clubs/614.png,Ligue 2 BKT,https://futhead.cursecdn.com/static/img/22/leagues/17.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Right,1,2,1/9/2002,182cm,Medium/Medium,Bronze,56,54,52,58,63,25,59
3812,Giacomo Figliuzzi,https://futhead.cursecdn.com/static/img/22/players/245542.png,GK,Crotone,https://futhead.cursecdn.com/static/img/22/clubs/110734.png,Calcio B,https://futhead.cursecdn.com/static/img/22/leagues/2179.png,Italy,https://futhead.cursecdn.com/static/img/22/nations/27.png,Right,1,2,12/11/2000,184cm,Medium/Medium,Bronze,49,49,51,44,50,22,45
3815,Giacomo Satalino,https://futhead.cursecdn.com/static/img/22/players/235806.png,GK,Sassuolo,https://futhead.cursecdn.com/static/img/22/clubs/111974.png,Serie A TIM,https://futhead.cursecdn.com/static/img/22/leagues/31.png,Italy,https://futhead.cursecdn.com/static/img/22/nations/27.png,Right,1,2,20/05/1999,188cm,Medium/Medium,Bronze,55,51,55,48,56,21,56
3829,Gianluca Pegolo,https://futhead.cursecdn.com/static/img/22/players/106795.png,GK,Sassuolo,https://futhead.cursecdn.com/static/img/22/clubs/111974.png,Serie A TIM,https://futhead.cursecdn.com/static/img/22/leagues/31.png,Italy,https://futhead.cursecdn.com/static/img/22/nations/27.png,Left,1,2,25/03/1981,183cm,Medium/Medium,Silver,70,68,68,60,70,43,70
3831,Gianluigi Buffon,https://futhead.cursecdn.com/static/img/22/players/1179.png,GK,Parma,https://futhead.cursecdn.com/static/img/22/clubs/50.png,Calcio B,https://futhead.cursecdn.com/static/img/22/leagues/2179.png,Italy,https://futhead.cursecdn.com/static/img/22/nations/27.png,Right,1,2,28/01/1978,192cm,Medium/Medium,Gold,80,76,73,70,76,34,90
3832,Gianluigi Donnarumma,https://futhead.cursecdn.com/static/img/22/players/230621.png,GK,Paris SG,https://futhead.cursecdn.com/static/img/22/clubs/73.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,Italy,https://futhead.cursecdn.com/static/img/22/nations/27.png,Right,1,3,25/02/1999,196cm,Medium/Medium,Gold,89,91,83,79,90,52,85
3837,Giannis Anestis,https://futhead.cursecdn.com/static/img/22/players/239271.png,GK,IFK Göteborg,https://futhead.cursecdn.com/static/img/22/clubs/319.png,Allsvenskan,https://futhead.cursecdn.com/static/img/22/leagues/56.png,Greece,https://futhead.cursecdn.com/static/img/22/nations/22.png,Right,1,2,9/3/1991,198cm,Medium/Medium,Silver,70,70,64,68,70,24,71
3843,Gibrán Lajud,https://futhead.cursecdn.com/static/img/22/players/217813.png,GK,Santos Laguna,https://futhead.cursecdn.com/static/img/22/clubs/110144.png,LIGA BBVA MX,https://futhead.cursecdn.com/static/img/22/leagues/341.png,Mexico,https://futhead.cursecdn.com/static/img/22/nations/83.png,Right,1,1,25/12/1993,189cm,Medium/Medium,Silver,70,69,64,61,73,46,73
3846,Giedrius Arlauskis,https://futhead.cursecdn.com/static/img/22/players/192297.png,GK,CFR Cluj,https://futhead.cursecdn.com/static/img/22/clubs/114385.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Lithuania,https://futhead.cursecdn.com/static/img/22/nations/30.png,Left,1,3,1/12/1987,193cm,Medium/Medium,Silver,71,72,66,65,75,33,70
3849,Gil Alcalá,https://futhead.cursecdn.com/static/img/22/players/226721.png,GK,Tijuana,https://futhead.cursecdn.com/static/img/22/clubs/111678.png,LIGA BBVA MX,https://futhead.cursecdn.com/static/img/22/leagues/341.png,Mexico,https://futhead.cursecdn.com/static/img/22/nations/83.png,Right,1,2,29/07/1992,179cm,Medium/Medium,Silver,74,73,73,65,73,59,74
3863,Giorgi Makaridze,https://futhead.cursecdn.com/static/img/22/players/190734.png,GK,UD Almería,https://futhead.cursecdn.com/static/img/22/clubs/1861.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Georgia,https://futhead.cursecdn.com/static/img/22/nations/20.png,Right,1,2,31/03/1990,194cm,Medium/Medium,Gold,75,78,73,63,75,44,73
3864,Giorgi Mamardashvili,https://futhead.cursecdn.com/static/img/22/players/262621.png,GK,Valencia CF,https://futhead.cursecdn.com/static/img/22/clubs/461.png,LaLiga Santander,https://futhead.cursecdn.com/static/img/22/leagues/53.png,Georgia,https://futhead.cursecdn.com/static/img/22/nations/20.png,Left,1,3,29/08/2000,197cm,Medium/Medium,Silver,74,75,75,69,79,32,75
3868,Giosue Bellagambi,https://futhead.cursecdn.com/static/img/22/players/260154.png,GK,Huddersfield,https://futhead.cursecdn.com/static/img/22/clubs/1939.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,1,2,8/11/2001,189cm,Medium/Medium,Bronze,54,56,54,53,52,23,53
3893,Glenn Morris,https://futhead.cursecdn.com/static/img/22/players/19541.png,GK,Crawley Town,https://futhead.cursecdn.com/static/img/22/clubs/110890.png,EFL League Two,https://futhead.cursecdn.com/static/img/22/leagues/61.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,1,3,20/12/1983,183cm,Medium/Medium,Bronze,64,65,62,62,64,33,63
3894,Go Hatano,https://futhead.cursecdn.com/static/img/22/players/241217.png,GK,F.C. Tokyo,https://futhead.cursecdn.com/static/img/22/clubs/101150.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,3,25/05/1998,198cm,Medium/Medium,Silver,65,66,66,60,67,24,63
3928,Goro Kawanami,https://futhead.cursecdn.com/static/img/22/players/232565.png,GK,S-Hiroshima,https://futhead.cursecdn.com/static/img/22/clubs/113157.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,1,2,30/04/1991,192cm,Medium/Medium,Bronze,60,60,63,56,56,24,60
3945,Greg Ranjitsingh,https://futhead.cursecdn.com/static/img/22/players/247448.png,GK,Philadelphia,https://futhead.cursecdn.com/static/img/22/clubs/112134.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,Trinidad & Tobago,https://futhead.cursecdn.com/static/img/22/nations/93.png,Right,1,1,18/07/1993,191cm,Medium/Medium,Bronze,56,53,52,50,70,21,55
3946,Greg Ranjitsingh,https://futhead.cursecdn.com/static/img/22/players/247448.png,GK,Toronto FC,https://futhead.cursecdn.com/static/img/22/clubs/111651.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,Trinidad & Tobago,https://futhead.cursecdn.com/static/img/22/nations/93.png,Right,1,1,18/07/1993,191cm,Medium/Medium,Bronze,56,53,52,50,70,21,55
3950,Gregor Kobel,https://futhead.cursecdn.com/static/img/22/players/235073.png,GK,Borussia Dortmund,https://futhead.cursecdn.com/static/img/22/clubs/22.png,Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/19.png,Switzerland,https://futhead.cursecdn.com/static/img/22/nations/47.png,Right,1,3,6/12/1997,195cm,Medium/Medium,Gold,79,80,78,77,83,26,74
3959,Grzegorz Sandomierski,https://futhead.cursecdn.com/static/img/22/players/187857.png,GK,Górnik Zabrze,https://futhead.cursecdn.com/static/img/22/clubs/420.png,PKO Bank Polski Ekstraklasa,https://futhead.cursecdn.com/static/img/22/leagues/66.png,Poland,https://futhead.cursecdn.com/static/img/22/nations/37.png,Left,1,3,5/9/1989,196cm,Medium/Medium,Bronze,63,60,62,62,66,45,62
3961,Grégoire Coudert,https://futhead.cursecdn.com/static/img/22/players/239203.png,GK,Stade Brestois 29,https://futhead.cursecdn.com/static/img/22/clubs/378.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Left,1,3,3/4/1999,191cm,Medium/Medium,Bronze,60,62,56,58,62,29,58
3963,Guaita,https://futhead.cursecdn.com/static/img/22/players/189690.png,GK,Crystal Palace,https://futhead.cursecdn.com/static/img/22/clubs/1799.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,1,3,10/1/1987,190cm,Medium/Medium,Gold,80,81,79,77,82,51,77
3967,Guglielmo Vicario,https://futhead.cursecdn.com/static/img/22/players/240091.png,GK,Empoli,https://futhead.cursecdn.com/static/img/22/clubs/1746.png,Serie A TIM,https://futhead.cursecdn.com/static/img/22/leagues/31.png,Italy,https://futhead.cursecdn.com/static/img/22/nations/27.png,Right,1,1,7/10/1996,188cm,Medium/Medium,Silver,71,70,69,64,73,26,73
3970,Guido Guerrieri,https://futhead.cursecdn.com/static/img/22/players/221332.png,GK,Salernitana,https://futhead.cursecdn.com/static/img/22/clubs/110373.png,Serie A TIM,https://futhead.cursecdn.com/static/img/22/leagues/31.png,Italy,https://futhead.cursecdn.com/static/img/22/nations/27.png,Right,1,2,25/02/1996,184cm,Medium/Medium,Bronze,62,63,60,59,62,44,60
3976,Guilherme,https://futhead.cursecdn.com/static/img/22/players/180714.png,GK,Lokomotiv Moscow,https://futhead.cursecdn.com/static/img/22/clubs/100765.png,League of Russia,https://futhead.cursecdn.com/static/img/22/leagues/3006.png,Russia,https://futhead.cursecdn.com/static/img/22/nations/40.png,Right,1,2,12/12/1985,195cm,Medium/Medium,Gold,77,81,71,73,80,38,76
3982,Guillaume Dietsch,https://futhead.cursecdn.com/static/img/22/players/246740.png,GK,RFC Seraing,https://futhead.cursecdn.com/static/img/22/clubs/112695.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Right,1,2,17/04/2001,184cm,Medium/Medium,Bronze,64,68,63,61,65,19,61
3983,Guillaume Faivre,https://futhead.cursecdn.com/static/img/22/players/170785.png,GK,BSC Young Boys,https://futhead.cursecdn.com/static/img/22/clubs/900.png,Credit Suisse Super League,https://futhead.cursecdn.com/static/img/22/leagues/189.png,Switzerland,https://futhead.cursecdn.com/static/img/22/nations/47.png,Right,1,3,20/02/1987,188cm,Medium/Medium,Bronze,64,64,65,59,63,35,66
3987,Guillaume Hubert,https://futhead.cursecdn.com/static/img/22/players/205386.png,GK,KV Oostende,https://futhead.cursecdn.com/static/img/22/clubs/682.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Right,1,2,11/1/1994,198cm,Medium/Medium,Silver,69,70,65,65,71,42,69
3995,Guillermo Ochoa,https://futhead.cursecdn.com/static/img/22/players/140233.png,GK,América,https://futhead.cursecdn.com/static/img/22/clubs/1879.png,LIGA BBVA MX,https://futhead.cursecdn.com/static/img/22/leagues/341.png,Mexico,https://futhead.cursecdn.com/static/img/22/nations/83.png,Right,1,3,13/07/1985,190cm,Medium/Medium,Gold,80,79,75,72,83,48,80
3999,Guo Hanru,https://futhead.cursecdn.com/static/img/22/players/261895.png,GK,Hebei FC,https://futhead.cursecdn.com/static/img/22/clubs/112978.png,Chinese Football Association Super League,https://futhead.cursecdn.com/static/img/22/leagues/2012.png,China PR,https://futhead.cursecdn.com/static/img/22/nations/155.png,Right,1,3,8/11/1999,193cm,Medium/Medium,Bronze,52,55,56,52,49,29,48
4000,Guo Jiawei,https://futhead.cursecdn.com/static/img/22/players/261961.png,GK,Wuhan FC,https://futhead.cursecdn.com/static/img/22/clubs/112541.png,Chinese Football Association Super League,https://futhead.cursecdn.com/static/img/22/leagues/2012.png,China PR,https://futhead.cursecdn.com/static/img/22/nations/155.png,Right,1,3,25/07/2000,192cm,Medium/Medium,Bronze,49,52,49,51,50,28,45
4001,Guo Quanbo,https://futhead.cursecdn.com/static/img/22/players/240704.png,GK,Beijing Guoan,https://futhead.cursecdn.com/static/img/22/clubs/111768.png,Chinese Football Association Super League,https://futhead.cursecdn.com/static/img/22/leagues/2012.png,China PR,https://futhead.cursecdn.com/static/img/22/nations/155.png,Right,1,1,31/08/1997,183cm,Medium/Medium,Bronze,62,61,58,56,63,51,61
4002,Guo Wei,https://futhead.cursecdn.com/static/img/22/players/247561.png,GK,Shenzhen FC,https://futhead.cursecdn.com/static/img/22/clubs/111773.png,Chinese Football Association Super League,https://futhead.cursecdn.com/static/img/22/leagues/2012.png,China PR,https://futhead.cursecdn.com/static/img/22/nations/155.png,Right,1,2,8/7/1989,190cm,Medium/Medium,Bronze,58,60,58,61,56,22,62
