id,name,img-player,position,team,img-team,league,img-league,nation,img-nation,strong-foot,skill-moves,weak-foot,birth-date,height,workrates,type-card,over,pac,sho,pas,dri,def,phy
2059,Curtis Nelson,https://futhead.cursecdn.com/static/img/22/players/200840.png,CB,Cardiff City,https://futhead.cursecdn.com/static/img/22/clubs/1961.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,2,3,21/05/1993,183cm,Medium/Medium,Silver,71,71,36,50,59,70,81
2060,Curtis Thompson,https://futhead.cursecdn.com/static/img/22/players/205589.png,CDM,Wycombe,https://futhead.cursecdn.com/static/img/22/clubs/1933.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,3,3,2/9/1993,178cm,Medium/High,Silver,68,74,55,60,68,65,77
2061,Curtis Tilt,https://futhead.cursecdn.com/static/img/22/players/240446.png,CB,Wigan Athletic,https://futhead.cursecdn.com/static/img/22/clubs/1917.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,Jamaica,https://futhead.cursecdn.com/static/img/22/nations/82.png,Left,2,3,4/8/1991,189cm,High/Medium,Silver,65,64,26,37,45,65,74
2062,Curtis Tilt,https://futhead.cursecdn.com/static/img/22/players/240446.png,CB,Rotherham Utd,https://futhead.cursecdn.com/static/img/22/clubs/1797.png,EFL League One,https://futhead.cursecdn.com/static/img/22/leagues/60.png,Jamaica,https://futhead.cursecdn.com/static/img/22/nations/82.png,Left,2,3,4/8/1991,189cm,High/Medium,Silver,65,64,26,37,45,65,74
2063,Cyle Larin,https://futhead.cursecdn.com/static/img/22/players/226777.png,ST,Beşiktaş,https://futhead.cursecdn.com/static/img/22/clubs/327.png,Süper Lig,https://futhead.cursecdn.com/static/img/22/leagues/68.png,Canada,https://futhead.cursecdn.com/static/img/22/nations/70.png,Right,3,4,17/04/1995,188cm,High/Low,Gold,75,71,74,59,70,26,80
2064,Cyriel Dessers,https://futhead.cursecdn.com/static/img/22/players/222262.png,ST,Feyenoord,https://futhead.cursecdn.com/static/img/22/clubs/246.png,Eredivisie,https://futhead.cursecdn.com/static/img/22/leagues/10.png,Nigeria,https://futhead.cursecdn.com/static/img/22/nations/133.png,Right,3,4,8/12/1994,184cm,Medium/Medium,Silver,71,75,73,54,66,28,73
2065,Cyril Mandouki,https://futhead.cursecdn.com/static/img/22/players/240057.png,CDM,Paris FC,https://futhead.cursecdn.com/static/img/22/clubs/111817.png,Ligue 2 BKT,https://futhead.cursecdn.com/static/img/22/leagues/17.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Right,2,4,21/08/1991,179cm,Medium/High,Silver,69,55,54,64,66,67,73
2066,Cyril Ngonge,https://futhead.cursecdn.com/static/img/22/players/246457.png,RM,FC Groningen,https://futhead.cursecdn.com/static/img/22/clubs/1915.png,Eredivisie,https://futhead.cursecdn.com/static/img/22/leagues/10.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Left,3,4,26/05/2000,179cm,Medium/Medium,Silver,66,82,62,52,72,31,61
2067,Cyrille Bayala,https://futhead.cursecdn.com/static/img/22/players/241089.png,RM,AC Ajaccio,https://futhead.cursecdn.com/static/img/22/clubs/614.png,Ligue 2 BKT,https://futhead.cursecdn.com/static/img/22/leagues/17.png,Burkina Faso,https://futhead.cursecdn.com/static/img/22/nations/101.png,Right,3,3,24/05/1996,181cm,Medium/Medium,Silver,68,85,62,61,68,38,67
2068,Cyrus Christie,https://futhead.cursecdn.com/static/img/22/players/200778.png,RWB,Swansea City,https://futhead.cursecdn.com/static/img/22/clubs/1960.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,Republic of Ireland,https://futhead.cursecdn.com/static/img/22/nations/25.png,Right,3,2,30/09/1992,188cm,High/Medium,Silver,71,83,53,63,68,66,75
2069,Cyrus Christie,https://futhead.cursecdn.com/static/img/22/players/200778.png,RB,Fulham,https://futhead.cursecdn.com/static/img/22/clubs/144.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,Republic of Ireland,https://futhead.cursecdn.com/static/img/22/nations/25.png,Right,3,2,30/09/1992,188cm,High/Medium,Silver,71,83,53,63,68,66,75
2070,Cédric,https://futhead.cursecdn.com/static/img/22/players/201118.png,RB,Arsenal,https://futhead.cursecdn.com/static/img/22/clubs/1.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,Portugal,https://futhead.cursecdn.com/static/img/22/nations/38.png,Right,3,4,31/08/1991,172cm,High/Medium,Gold,76,76,63,70,75,72,66
2071,Cédric Avinel,https://futhead.cursecdn.com/static/img/22/players/179931.png,CB,AC Ajaccio,https://futhead.cursecdn.com/static/img/22/clubs/614.png,Ligue 2 BKT,https://futhead.cursecdn.com/static/img/22/leagues/17.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Right,2,3,11/9/1986,187cm,Low/High,Silver,68,76,46,50,45,65,84
2072,Cédric Bakambu,https://futhead.cursecdn.com/static/img/22/players/198951.png,ST,OM,https://futhead.cursecdn.com/static/img/22/clubs/219.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,DR Congo,https://futhead.cursecdn.com/static/img/22/nations/110.png,Right,4,3,11/4/1991,182cm,Medium/Medium,Gold,80,90,80,71,76,36,77
2073,Cédric Bakambu,https://futhead.cursecdn.com/static/img/22/players/198951.png,ST,Beijing Guoan,https://futhead.cursecdn.com/static/img/22/clubs/111768.png,Chinese Football Association Super League,https://futhead.cursecdn.com/static/img/22/leagues/2012.png,DR Congo,https://futhead.cursecdn.com/static/img/22/nations/110.png,Right,4,3,11/4/1991,182cm,Medium/Medium,Gold,80,90,80,71,76,36,77
2074,Cédric Brunner,https://futhead.cursecdn.com/static/img/22/players/215604.png,RB,Arminia Bielefeld,https://futhead.cursecdn.com/static/img/22/clubs/159.png,Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/19.png,Switzerland,https://futhead.cursecdn.com/static/img/22/nations/47.png,Right,2,4,17/02/1994,180cm,Medium/Medium,Silver,72,74,56,62,65,71,69
2075,Cédric Gogoua,https://futhead.cursecdn.com/static/img/22/players/253144.png,CB,CSKA Moscow,https://futhead.cursecdn.com/static/img/22/clubs/315.png,League of Russia,https://futhead.cursecdn.com/static/img/22/leagues/3006.png,Ivory Coast,https://futhead.cursecdn.com/static/img/22/nations/108.png,Right,2,3,10/7/1994,190cm,Medium/High,Silver,67,69,36,45,48,68,69
2076,Cédric Hountondji,https://futhead.cursecdn.com/static/img/22/players/219680.png,CB,Clermont Foot 63,https://futhead.cursecdn.com/static/img/22/clubs/1815.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,Benin,https://futhead.cursecdn.com/static/img/22/nations/99.png,Right,2,2,19/01/1994,195cm,Medium/Medium,Silver,72,41,33,52,56,73,72
2077,Cédric Kipré,https://futhead.cursecdn.com/static/img/22/players/235458.png,CB,West Brom,https://futhead.cursecdn.com/static/img/22/clubs/109.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,Ivory Coast,https://futhead.cursecdn.com/static/img/22/nations/108.png,Right,2,2,9/12/1996,193cm,Medium/High,Silver,68,68,32,45,44,67,81
2078,Cédric Zesiger,https://futhead.cursecdn.com/static/img/22/players/236369.png,CB,BSC Young Boys,https://futhead.cursecdn.com/static/img/22/clubs/900.png,Credit Suisse Super League,https://futhead.cursecdn.com/static/img/22/leagues/189.png,Switzerland,https://futhead.cursecdn.com/static/img/22/nations/47.png,Left,2,3,24/06/1998,194cm,Low/Medium,Silver,70,62,32,47,46,70,77
2079,César García,https://futhead.cursecdn.com/static/img/22/players/261037.png,RW,R. Sporting,https://futhead.cursecdn.com/static/img/22/clubs/459.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,2,4,27/08/1999,178cm,High/Medium,Bronze,64,72,67,61,66,29,48
2080,César Huerta,https://futhead.cursecdn.com/static/img/22/players/246289.png,ST,Guadalajara,https://futhead.cursecdn.com/static/img/22/clubs/1880.png,LIGA BBVA MX,https://futhead.cursecdn.com/static/img/22/leagues/341.png,Mexico,https://futhead.cursecdn.com/static/img/22/nations/83.png,Right,2,3,3/12/2000,171cm,High/Medium,Silver,66,70,67,64,67,37,56
2081,César Menacho,https://futhead.cursecdn.com/static/img/22/players/254065.png,RM,Bolívar,https://futhead.cursecdn.com/static/img/22/clubs/110968.png,CONMEBOL Sudamericana,https://futhead.cursecdn.com/static/img/22/leagues/1014.png,Bolivia,https://futhead.cursecdn.com/static/img/22/nations/53.png,Right,2,3,9/8/1999,185cm,High/Low,Bronze,64,71,53,57,65,33,61
2082,César Montes,https://futhead.cursecdn.com/static/img/22/players/229980.png,CB,CF Monterrey,https://futhead.cursecdn.com/static/img/22/clubs/1032.png,LIGA BBVA MX,https://futhead.cursecdn.com/static/img/22/leagues/341.png,Mexico,https://futhead.cursecdn.com/static/img/22/nations/83.png,Right,2,3,24/02/1997,191cm,Medium/High,Gold,75,60,44,62,65,75,76
2083,César Pinares,https://futhead.cursecdn.com/static/img/22/players/218747.png,CAM,Altay SK,https://futhead.cursecdn.com/static/img/22/clubs/101006.png,Süper Lig,https://futhead.cursecdn.com/static/img/22/leagues/68.png,Chile,https://futhead.cursecdn.com/static/img/22/nations/55.png,Left,3,3,23/05/1991,176cm,High/Low,Silver,70,79,66,67,72,35,66
2087,Córdoba,https://futhead.cursecdn.com/static/img/22/players/229764.png,LW,Go Ahead Eagles,https://futhead.cursecdn.com/static/img/22/clubs/100632.png,Eredivisie,https://futhead.cursecdn.com/static/img/22/leagues/10.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Left,4,3,13/03/1997,180cm,High/High,Gold,75,82,71,71,77,64,69
2089,Cătălin Golofca,https://futhead.cursecdn.com/static/img/22/players/248017.png,RW,Sepsi OSK,https://futhead.cursecdn.com/static/img/22/clubs/113378.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Romania,https://futhead.cursecdn.com/static/img/22/nations/39.png,Right,3,3,21/04/1990,168cm,Medium/Medium,Silver,66,89,60,61,67,51,61
2090,Cătălin Itu,https://futhead.cursecdn.com/static/img/22/players/248588.png,CM,CFR Cluj,https://futhead.cursecdn.com/static/img/22/clubs/114385.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Romania,https://futhead.cursecdn.com/static/img/22/nations/39.png,Right,2,2,26/10/1999,182cm,Medium/High,Silver,65,66,57,60,63,63,72
2091,Cătălin Itu,https://futhead.cursecdn.com/static/img/22/players/248588.png,CM,FC Dinamo 1948,https://futhead.cursecdn.com/static/img/22/clubs/100757.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Romania,https://futhead.cursecdn.com/static/img/22/nations/39.png,Right,2,2,26/10/1999,182cm,Medium/High,Silver,65,66,57,60,63,63,72
2093,Daam Foulon,https://futhead.cursecdn.com/static/img/22/players/242003.png,LB,Benevento,https://futhead.cursecdn.com/static/img/22/clubs/112026.png,Calcio B,https://futhead.cursecdn.com/static/img/22/leagues/2179.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Left,2,3,23/03/1999,180cm,Medium/Medium,Silver,66,72,32,64,64,61,66
2094,Daan Heymans,https://futhead.cursecdn.com/static/img/22/players/235242.png,CAM,Sp. Charleroi,https://futhead.cursecdn.com/static/img/22/clubs/670.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Right,2,3,15/06/1999,193cm,Medium/High,Silver,67,61,68,65,66,55,68
2095,Daan Heymans,https://futhead.cursecdn.com/static/img/22/players/235242.png,CAM,Venezia,https://futhead.cursecdn.com/static/img/22/clubs/205.png,Serie A TIM,https://futhead.cursecdn.com/static/img/22/leagues/31.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Right,2,3,15/06/1999,193cm,Medium/High,Silver,67,61,68,65,66,55,68
2096,Daan Huisman,https://futhead.cursecdn.com/static/img/22/players/258092.png,CAM,Vitesse,https://futhead.cursecdn.com/static/img/22/clubs/1909.png,Eredivisie,https://futhead.cursecdn.com/static/img/22/leagues/10.png,Netherlands,https://futhead.cursecdn.com/static/img/22/nations/34.png,Right,2,3,26/07/2002,190cm,Medium/Medium,Silver,65,58,59,64,63,50,69
2098,Dael Fry,https://futhead.cursecdn.com/static/img/22/players/229682.png,CB,Middlesbrough,https://futhead.cursecdn.com/static/img/22/clubs/12.png,EFL Championship,https://futhead.cursecdn.com/static/img/22/leagues/14.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,2,3,30/08/1997,191cm,Medium/Medium,Silver,73,64,29,55,58,74,72
2099,Dai Lin,https://futhead.cursecdn.com/static/img/22/players/182412.png,CB,Shandong Taishan,https://futhead.cursecdn.com/static/img/22/clubs/111724.png,Chinese Football Association Super League,https://futhead.cursecdn.com/static/img/22/leagues/2012.png,China PR,https://futhead.cursecdn.com/static/img/22/nations/155.png,Right,2,3,28/11/1987,190cm,Low/Medium,Silver,67,52,54,53,56,66,78
2100,Daichi Hayashi,https://futhead.cursecdn.com/static/img/22/players/252775.png,ST,Sint-Truiden,https://futhead.cursecdn.com/static/img/22/clubs/680.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,3,3,23/05/1997,178cm,Medium/Medium,Bronze,64,67,64,52,63,29,68
2101,Daichi Kamada,https://futhead.cursecdn.com/static/img/22/players/232730.png,CAM,Frankfurt,https://futhead.cursecdn.com/static/img/22/clubs/1824.png,Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/19.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,3,4,5/8/1996,184cm,Medium/Medium,Gold,79,75,68,79,83,41,59
2102,Daigo Nishi,https://futhead.cursecdn.com/static/img/22/players/232875.png,RB,Urawa Reds,https://futhead.cursecdn.com/static/img/22/clubs/111575.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,3,3,28/08/1987,178cm,High/Medium,Silver,70,54,52,70,67,66,76
2103,Daihachi Okamura,https://futhead.cursecdn.com/static/img/22/players/260354.png,CB,H.Consa.Sapporo,https://futhead.cursecdn.com/static/img/22/clubs/112444.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,2,3,15/02/1997,183cm,Medium/Medium,Bronze,64,59,34,45,48,62,74
2104,Daiki Hashioka,https://futhead.cursecdn.com/static/img/22/players/242006.png,RB,Sint-Truiden,https://futhead.cursecdn.com/static/img/22/clubs/680.png,1A Pro League,https://futhead.cursecdn.com/static/img/22/leagues/4.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,3,2,17/05/1999,182cm,High/Medium,Silver,68,72,59,64,61,63,74
2105,Daiki Matsuoka,https://futhead.cursecdn.com/static/img/22/players/247730.png,CDM,Shimizu S-Pulse,https://futhead.cursecdn.com/static/img/22/clubs/101149.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,3,3,1/6/2001,170cm,Medium/Low,Bronze,64,58,47,62,68,57,62
2107,Daiki Suga,https://futhead.cursecdn.com/static/img/22/players/237749.png,LM,H.Consa.Sapporo,https://futhead.cursecdn.com/static/img/22/clubs/112444.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Left,3,4,10/9/1998,171cm,High/Medium,Silver,67,70,56,66,67,58,64
2108,Daiki Sugioka,https://futhead.cursecdn.com/static/img/22/players/241884.png,LM,Shonan Bellmare,https://futhead.cursecdn.com/static/img/22/clubs/113161.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Left,2,3,8/9/1998,182cm,Medium/Medium,Silver,65,69,56,65,63,61,72
2110,Daiki Watari,https://futhead.cursecdn.com/static/img/22/players/243364.png,CF,Avispa Fukuoka,https://futhead.cursecdn.com/static/img/22/clubs/113186.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,3,3,25/06/1993,176cm,High/Medium,Silver,66,70,66,58,67,32,64
2111,Dairon Asprilla,https://futhead.cursecdn.com/static/img/22/players/214354.png,RM,Portland Timbers,https://futhead.cursecdn.com/static/img/22/clubs/111140.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,Colombia,https://futhead.cursecdn.com/static/img/22/nations/56.png,Right,3,3,25/05/1992,180cm,Medium/Medium,Silver,65,74,63,58,67,39,72
2112,Daisei Suzuki,https://futhead.cursecdn.com/static/img/22/players/260227.png,CB,Tokushima Vortis,https://futhead.cursecdn.com/static/img/22/clubs/112783.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,2,3,28/05/1996,182cm,Low/High,Bronze,64,70,40,52,52,63,74
2114,Daiya Tono,https://futhead.cursecdn.com/static/img/22/players/254877.png,RW,Kawasaki Frontale,https://futhead.cursecdn.com/static/img/22/clubs/111730.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,3,3,1/3/1999,165cm,Medium/Medium,Silver,65,68,67,58,70,18,46
2115,Daizen Maeda,https://futhead.cursecdn.com/static/img/22/players/246321.png,LM,Celtic,https://futhead.cursecdn.com/static/img/22/clubs/78.png,cinch Premiership,https://futhead.cursecdn.com/static/img/22/leagues/50.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,3,3,20/10/1997,173cm,High/Low,Silver,69,89,70,59,70,39,65
2116,Daizen Maeda,https://futhead.cursecdn.com/static/img/22/players/246321.png,LM,Yokohama F･M,https://futhead.cursecdn.com/static/img/22/clubs/101151.png,Meiji Yasuda J1 League,https://futhead.cursecdn.com/static/img/22/leagues/349.png,Japan,https://futhead.cursecdn.com/static/img/22/nations/163.png,Right,3,3,20/10/1997,173cm,High/Low,Silver,69,89,70,59,70,39,65
2117,Dakonam Djené,https://futhead.cursecdn.com/static/img/22/players/217940.png,CB,Getafe CF,https://futhead.cursecdn.com/static/img/22/clubs/1860.png,LaLiga Santander,https://futhead.cursecdn.com/static/img/22/leagues/53.png,Togo,https://futhead.cursecdn.com/static/img/22/nations/144.png,Right,2,4,31/12/1991,178cm,Medium/High,Gold,81,69,37,62,62,83,79
2118,Dalbert,https://futhead.cursecdn.com/static/img/22/players/229148.png,LM,Cagliari,https://futhead.cursecdn.com/static/img/22/clubs/1842.png,Serie A TIM,https://futhead.cursecdn.com/static/img/22/leagues/31.png,Brazil,https://futhead.cursecdn.com/static/img/22/nations/54.png,Left,3,3,8/9/1993,182cm,Medium/Medium,Silver,71,84,57,67,72,66,68
